userId,wine,rate
defee34b-7775-4889-b703-92b730d85e70,Sylvaner,4
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Kurni,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Inspirational Batch 10,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brachetto Piemonte,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata 3 Sauvignon Blanc,4
77b7936b-9797-4d14-81bd-a365d777f83d,Nebbiolo d'Alba,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Corail,4
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Albariño,4
71d38b96-326c-4d01-afc4-b12c947a5c6b,Terrano,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Cabernet Sauvignon,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chianti Classico,4
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Béchar Fiano di Avellino,4
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Paulucci Malbec (Angel Paulucci Vineyard),4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Terrebianche col fondo,4
99654a70-c3bb-46f4-8697-b9345482e48d,Red (Winemaker's Blend),4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Pinot grigio garda,4
5ccd8030-047b-432c-a630-d784ab415756,Rosé Sundreamer,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Jesera Pinot Grigio,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Montebruna Barbera d'Asti,4
7ab11062-c77b-4254-9f58-a3f852c73eb3,Dos Ladrones,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valpolicella Ripasso (Classico Superiore),4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Raffa,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Torchio,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Perlugo Extra Brut,4
5ccd8030-047b-432c-a630-d784ab415756,Axel Rosė - Gesellenstück,4
8e521c78-d748-475a-9514-a8ae8895eb23,Cabernet Sauvignon - Merlot,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cuvée Imperiale Brut,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chartreuse de Bonpas Réserve,4
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Le Difese,4
976ec198-048f-405c-b6e6-b17ee1db1139,Ripassa Valpolicella Ripasso Superiore,4
5ccd8030-047b-432c-a630-d784ab415756,Retzbacher Sauvignon Blanc,4
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Aluvional La Cosulta,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valpolicella Ripasso Classico Superiore Le Muraie,4
0cfb0f1f-1b20-48b4-bd0a-309609f865eb,Neuburger 2019,4
defee34b-7775-4889-b703-92b730d85e70,Vitovska Collection,4
d1289631-2bf5-44ca-aa36-9340e2e733af,Matteo Braidot,4
9b460857-eabd-47a0-a876-2fb9a3c9946e,Chardonnay Santa Barbara County,4
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz,4
5ccd8030-047b-432c-a630-d784ab415756,Spätburgunder,4
5ccd8030-047b-432c-a630-d784ab415756,Weissburgunder Kallstadter Steinacker,4
2bb306b3-5e47-40b1-ab05-eee62cafb1b8,Lyric Pinot Noir,4
457b85f5-7b46-4f52-85b9-59acb549b9a2,Broquel Malbec,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pian delle Masche Dolcetto d'Alba,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Refosco dal peduncolo rosso,4
4e4e45dd-0473-45c3-be2f-45b33d075f88,Roger et Didier Raimbault Vieilles Vignes Sancerre,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sanrosè ,4
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Malvasia legno,4
ec237d07-aabf-47af-a3fa-2b60019d49d7,Just Me,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Solosole Vermentino,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Frascole Riserva,4
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #7,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,The First Lady Cabernet Sauvignon,4
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #1,4
45a10c93-34ef-4aef-887a-9cd7a4292bec,Vigna Piaggia Brunello di Montalcino,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo Castiglione,4
5c865810-7a40-4eb4-93c3-970c4d6ce4da,Chardonnay Collio,4
2ae69fac-d491-412f-8164-ccaf59a230c2,Pignolo,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Servo Suo Extra Dry Edizione,4
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Merlot Cabernet Sauvignon,4
568ad4cd-9050-48da-b3b2-ed29d405e477,Pinot Nero,4
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #10,4
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamò ronco dei roseti,4
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Vermentino,4
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Passerina,4
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Selengaia,4
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay Engelsfelsen,4
d77c4371-fa10-492d-ba28-d0029997d639,Merlot,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cava Brut,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Istrice,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Terrebianche col fondo,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Meursault 'Les Grands Charrons',4
5ccd8030-047b-432c-a630-d784ab415756,LÖSS-LEHM Chardonnay & Weißer Burgunder,4
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Pigato Riviera Ligure di Ponente,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Grand Rouge,4
df904a46-c461-4233-9d44-6ac11a8bbddc,Governo all’uso toscano Bernardeschi,4
5ccd8030-047b-432c-a630-d784ab415756,Saar-Riesling Brut,4
bcc4af0f-7f89-4083-86cb-18b605495683,Bourgogne Pinot Noir,4
821b2cc2-7e35-4c18-a23b-115c064d740e,Maruja Manzanilla pasada,4
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Rick boyer chardonnay central coast,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Franciacorta Brut,4
f146626e-7c67-46a5-8226-79df4a9b8294,Nebbiolo d'Alba,4
457b85f5-7b46-4f52-85b9-59acb549b9a2,Elevation Sauvignon Blanc,4
5ccd8030-047b-432c-a630-d784ab415756,Baden-Badener Merlot,4
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Vermentino Riviera ligure di Ponente,4
5ccd8030-047b-432c-a630-d784ab415756,Full of Joy Riesling,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sior Berto,4
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Tuffeau Vouvray,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Gewürztraminer,4
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #4,4
902db46c-a5bf-4d52-acd6-067a2bf3b876,Chardonnay,4
dcd16582-14d2-4e00-a024-9b5886d29b29,Los cardos Dulce. Edición especial 2021,4
014e4ed1-6f8b-4b25-917d-c167a2acca17,New Wine,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sirmian Pinot Bianco,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Franciacorta DOCG Nature,4
41375cb6-321d-410a-bd0b-d0afed9f0417,Rosso piceno tenuta coccci grifoni,4
cabb87a0-6498-438a-beb7-676f72bddd09,Sauvignon Blanc,4
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Franciacorta Milledì Brut,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Vernaccia,4
4c0b31a0-1287-4efc-b24c-fe850084eafd,Special Reserve Port,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Bollicina,4
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Cinque Terre,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vicar’s Choice Sparkling,4
13016d41-00bd-411c-83f5-2b95691696b7,Bourgogne Aligoté,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Quintessence Montagny 1er Cru,4
77b7936b-9797-4d14-81bd-a365d777f83d,Montepulciano d'Abruzzo,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Montecampo prosecco Italy,4
2c4a4dc1-f355-49c4-b243-cf4fb5683e8e,Archineri Etna Rosso,4
91cf68cc-9436-43e1-871d-33beef4d2337,Schloss Johannisberg Riesling Spatlese,4
bc79b0e3-064d-4240-86de-e86499f577e8,2/26 海洋影響白 #2 Etna Bianco,4
91cf68cc-9436-43e1-871d-33beef4d2337,Alsace Josmeyer Gewurztraminer Biodynamic,4
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #10,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,I heart wines3,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brachetto Piemonte,4
f44adf67-90b4-4b33-ac2d-218090cba75a,Asti Dolce Villa Veroni,4
e5b0e77a-ed45-4436-a771-6e01c5782973,Costasera Amarone della Valpolicella Classico Riserva,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nagelforst 1268,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Bossi Fedrigotti Fojaneghe,4
5ccd8030-047b-432c-a630-d784ab415756,Pinot Meunier Blanc de Noir Brut Nature,4
deb9001b-2e33-42ca-8953-35c11e0ed824,Chianti,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico ,4
13016d41-00bd-411c-83f5-2b95691696b7,Pinot grigio,4
185e3df6-c35d-429a-b120-1304eb5b7ff4,Educated Guess Cabernet Sauvignon,4
5ccd8030-047b-432c-a630-d784ab415756,Valpolicella Ripasso (Classico Superiore),4
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vigna petrussa Rinera,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sangiovese Superiore,4
dcd16582-14d2-4e00-a024-9b5886d29b29,Cordero con piel de lobo,4
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vitovska legno,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Cambalala Western cape,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbaresco,4
45749629-7f44-49a1-92ef-ae32c959b290,Alberti 154 Malbec,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore Extra Dry,4
13016d41-00bd-411c-83f5-2b95691696b7,Pinot Grigio,4
826c6abe-7147-4b69-aaea-275fe65b033a,Cavalcaonte Barbera Forlí,5
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Timorasso,5
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Ormeasco di Pornassio,5
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Aspromonte,5
6ff6fb75-4fe9-453f-9c7d-c6ff63ada901,Morandina Valpolicella Ripasso Superiore,5
91cf68cc-9436-43e1-871d-33beef4d2337,Chateau Dereszla Tokaji Aszu 5 Puttonyos,5
37239e04-c632-4373-805f-25d85ee1c9f0,La Cerbaiola ,5
23b6603a-928c-4e54-9c34-bdf3dcb45435,Gewurztraminer,5
3da6eec4-bd99-4370-be23-676baf750f19,Rascal,5
29d44213-2153-405c-9874-87257a3a952f,8 Years in The Desert,5
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Cinque Terre Sciacchetrà Riserva,5
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Merlot,5
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Muller Thurgau Trentino,5
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Malvasia,5
defee34b-7775-4889-b703-92b730d85e70,meeker,5
defee34b-7775-4889-b703-92b730d85e70,Zamò Bianco,5
defee34b-7775-4889-b703-92b730d85e70,I Saltari Valpolicella Superiore,5
defee34b-7775-4889-b703-92b730d85e70,Sauvignon,5
4e9cb62e-a165-484b-ad78-cb215523cdd5,Le sol,5
a38e30da-501b-4674-b598-cf9510a2df4c,Moscata D'Asti Casaniere,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Reserva riesling estevez 2019,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Mcguigan black label sauvignon blanc,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Reserva Rioja,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Casillero del diabolo merlot Chile ,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Organic pinot grigio terre siciliane igt,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Grande reserve,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Diablo black cabernet sauvignin,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Mcguigan black label Red,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Mcguigan black label pinot grigio,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Pinot noir provincial Di pavia rose,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Apothic cab,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Sauvignon Blanc,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chateauneuf du pape les cailloux,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Jam shed malbec,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Casillero del diablo pinot gringo,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Dark (Red Blend),5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,19 crimes dark red,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Pinot grigio 2019 puglia,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Malbec (Reserva),5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Tempranillo,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Diablo dark red,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chateauneuf du pape,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Black Label Champagne Brut,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Castlelore pinot grigio lazio,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bordeaux,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bordeaux,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Tingleup Vineyard Riesling,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Reserva Privada Sauvignon Blanc,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chateau les bouysses,5
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Cabernet Sauvignon (Reserva),5
9250d444-805f-4756-a03b-93a597ab320d,Domaine des Granges de Mirabel Coteaux-de-l'Ardèche Viognier,5
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Cinque Terre,5
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Franciacorta Milledì Brut,5
406ed450-5225-41ac-a02f-3ac1d1a1179b,Pinot Nero,5
06ca7474-a4b1-4b25-8775-aed5b238c8dd,Colimoro,5
c3371365-d499-4675-aa68-dbc7b11f0777,Picpoul de Pinet Higues de Beauvignac,5
dc90e649-113d-4cec-983e-d03a7d4acff3,Cabernet Sauvignon,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 1,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 4,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Te Koko,5
bc79b0e3-064d-4240-86de-e86499f577e8,Terroir de Granit Saint Joseph,5
bc79b0e3-064d-4240-86de-e86499f577e8,Terroir de Granit Saint Joseph,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 7,5
bc79b0e3-064d-4240-86de-e86499f577e8,4/15 新世界紅 2 RAka Pinotage,5
bc79b0e3-064d-4240-86de-e86499f577e8,Dolcetto d'Alba Classici,5
bc79b0e3-064d-4240-86de-e86499f577e8,Dolcetto d'Alba Classici,5
bc79b0e3-064d-4240-86de-e86499f577e8,La Rocca Soave Classico,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 8,5
bc79b0e3-064d-4240-86de-e86499f577e8,Girard Old Vine Zinfandel,5
bc79b0e3-064d-4240-86de-e86499f577e8,Roero Arneis,5
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #5,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata 2 Cape Crest,5
bc79b0e3-064d-4240-86de-e86499f577e8,Veuve Ambal Methode Traditionelle Blanc de Blancs,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 2,5
bc79b0e3-064d-4240-86de-e86499f577e8,Boscarelli Vino Nobile de Montepulciano DOCG,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 10,5
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 5,5
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Riesling,5
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Odessa Black,5
7a20fe0e-38bf-4e66-967a-dd60aa05d77f,Russiz Superiore,5
22c5c1cb-88fd-4870-a911-846516978ed4,Malbec (High Mountain Vines),5
a74f0e85-dae3-49ca-b6de-f68e9576ad93,Gattinara,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Phigaia (After The Red),5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay Cardellino,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Sauvignon,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vieilles Vignes Rouge,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Rhino,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore Brut,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Ribolla Gialla,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Collepiano,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Brera,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Inganno 572,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Theo,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Crémant d'Alsace Brut Rosè,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Mazon Trattmannhof Blauburgunder - Pinot Nero,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Sauvignon,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Metodo Classico Pas Dosé,5
32a9af10-6efe-41bc-8c6a-2d93fcbe88dd,Lambrusco Rosé Secco,5
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Essensia Orange Muscat,5
86ddb2c4-016f-47ed-8cf9-aa0a3564b7f8,Puntalice,5
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Perlé,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rimosso,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rimosso,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bitornino ,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bitornino ,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Noirs,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Noirs,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sori Tildin,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lambrusco Rosè ,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lambrusco Rosè ,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Blancs,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Blancs,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il mattaglio brut,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il mattaglio brut,5
fb9faae5-b479-4a1a-af12-6ed14e5f9d3b,Shiraz,5
b2dd097f-fad9-4daa-9218-d21128ec9ab9,Bricco delle Ciliegie Arneis Roero,5
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Rock,5
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Les petits buis,5
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,P’tit Piaf Rouge,5
2ae69fac-d491-412f-8164-ccaf59a230c2,Ribolla Gialla,5
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,5
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,5
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,5
2ae69fac-d491-412f-8164-ccaf59a230c2,Perbacco Nebbiolo,5
8764df8a-0919-433c-beab-053a9c12f402,Nero d'Avola Sicilia,5
457b85f5-7b46-4f52-85b9-59acb549b9a2,Refosco,5
776b5af7-bb8a-484a-bddb-dadf5dab4621,La Joie,5
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise,5
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise,5
776b5af7-bb8a-484a-bddb-dadf5dab4621,Re Rosso,5
e2723dcb-0b44-477f-bf74-678640f5c06d,Terrano,5
f58879a3-ada7-4ca1-a689-3ffdb734e630,Morellino di Scansano,5
4c0b31a0-1287-4efc-b24c-fe850084eafd,Chianti,5
a682d322-8cff-4f92-aaa9-c7380de20f10,Tignanello,5
7c790e8b-b289-4190-a624-83db79de07af,Sierra Foothills Zinfandel,5
ce7409cd-2e73-490d-adee-95ed9e8d7b75,Aziano Chianti Classico,5
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Merlot,5
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Bollicina,5
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta,5
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta,5
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Trento Doc,5
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Pas Dosé,5
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Brut (Carte Jaune) Champagne,5
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Broad Run Pinot Noir,5
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Grey (Glacier) Cabernet Sauvignon,5
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Lyric chardonnay 2016,5
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Taurasi Vigna Cinque Querce,5
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Cannubi Barolo,5
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Terra d'Eclano Aglianico Irpinia,5
35bcb30c-a1b8-49c0-85e3-aaa84e30f50d,Rubicon,5
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti,5
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz,5
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Chardonnay,5
31434f5c-846c-4e06-93d6-193efdeb250c,Strada di Guia 109 Extra Dry,5
f4efa18b-06a5-4417-9c92-8a3dedf8a92a,Wine Club Shiraz,5
70c67292-57ce-4012-a939-5e6ddcb499f8,Sauvignon Blanc,5
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Moscato d'Asti,5
f7fb310d-87f1-441a-94ab-f526f66b9ec1,'Cuvée des Paladins' Erbaluce di Caluso,5
753594e4-9af7-44dd-a5ad-09a776352d7b,Dogtown Vineyard Zinfandel,5
cec7ccd7-a556-4a79-a333-50619c4e4a9e,Quinta do morgado Branco,5
675a53a6-ff06-44ad-beea-ddc782c4da96,Il Passito,5
185e3df6-c35d-429a-b120-1304eb5b7ff4,Vernaccia di Oristano Riserva,5
185e3df6-c35d-429a-b120-1304eb5b7ff4,Cabernet sauvignon,5
dcd16582-14d2-4e00-a024-9b5886d29b29,Las perdices,5
dcd16582-14d2-4e00-a024-9b5886d29b29,Alma Mora Reserva Malbec,5
a3b393ad-38d5-4c5a-b814-5fec18a1fa9d,Opera Viva,5
7c63488a-31b5-4389-9526-d4c6030652aa,Rubesco Rosso di Torgiano,5
2f3064a7-12af-43d8-90fd-6c4555830fcc,Nuovo Vino,5
1b02b02d-e152-4b2e-a276-56fcc4069250,Riesling,5
00324bc3-0b35-4051-bc6d-9c258a4252c2,Ettore germano riesling,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Pommard,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Ammonite,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Beaune 1er cru 'Clos les Aigrots',5
be0e69e3-30d5-4e21-b62f-05402fbfcd5a,Piceno Bacchus,5
